feature,importance,raw,pct
ix_log_market_cap_x_retail_sales,0.0011269808079897557,8637.34320116043,0.0011269808079897557
short_debt,0.0011131619978954242,8531.433850646019,0.0011131619978954242
ix_mom_6m_x_m2_money_supply,0.0011120165901300672,8522.655280590057,0.0011120165901300672
ix_up_vol_x_durable_goods_orders,0.0011114754979147095,8518.508271932602,0.0011114754979147095
ix_mom_6m_x_building_permits,0.0011086853855228084,8497.124448776245,0.0011086853855228084
price,0.0010901516781337162,8355.079446434975,0.0010901516781337162
debt_capital,0.0010898423531981718,8352.708735585213,0.0010898423531981718
roe,0.0010841018900306254,8308.712999224663,0.0010841018900306254
r_squared,0.0010804411824548615,8280.656809210777,0.0010804411824548615
ix_log_market_cap_x_case_shiller_hpi,0.0010800196175959375,8277.425875425339,0.0010800196175959375
insider_buy_ratio_6m,0.0010739540893404975,8230.938793420792,0.0010739540893404975
ix_mom_3m_x_manufacturing_employment,0.0010736050766388876,8228.263909816742,0.0010736050766388876
revenue_growth_qoq,0.0010685817067296554,8189.764079451561,0.0010685817067296554
retail_sales_mom,0.0010674354870529221,8180.979286789894,0.0010674354870529221
wti_crude,0.001064694422560274,8159.971373796463,0.001064694422560274
beta_umd,0.0010528813031654386,8069.433925628662,0.0010528813031654386
ix_log_market_cap_x_durable_goods_orders,0.0010519562568174798,8062.344237208366,0.0010519562568174798
ix_mom_3m_x_durable_goods_orders,0.0010514939120729982,8058.800760507584,0.0010514939120729982
ix_return_skewness_x_initial_claims,0.0010487929191918715,8038.099962115288,0.0010487929191918715
ix_vol_6m_x_consumer_credit,0.0010439872158181196,8001.268359422684,0.0010439872158181196
inst_hhi,0.0010416771633430847,7983.563784599304,0.0010416771633430847
ix_log_price_x_core_pce,0.001028211942465165,7880.364392757416,0.001028211942465165
vix,0.001026262553298796,7865.423993468285,0.001026262553298796
log_price,0.001025211378799555,7857.367640733719,0.001025211378799555
peg_ltgforward,0.0010224547839334562,7836.240700721741,0.0010224547839334562
treasury_30y,0.0010213021143216313,7827.40647482872,0.0010213021143216313
ix_mom_3m_x_retail_sales,0.0010176282580869624,7799.249511599541,0.0010176282580869624
rect_turn,0.0010169401677607433,7793.975888252258,0.0010169401677607433
ix_vol_3m_x_housing_starts,0.0010104792476709303,7744.458466291428,0.0010104792476709303
durable_goods_orders,0.0010063884689173264,7713.106148838997,0.0010063884689173264
retail_sales_yoy,0.001004728847202139,7700.386569023132,0.001004728847202139
market_cap_lag1,0.0009990840142194372,7657.123756170273,0.0009990840142194372
ix_mom_6m_x_cpi,0.0009928984671429043,7609.716832637787,0.0009928984671429043
ix_up_vol_x_core_cpi,0.000992590616523567,7607.357421159744,0.000992590616523567
dio,0.0009909509922887004,7594.791104912758,0.0009909509922887004
yield_curve_10y3m,0.0009855095743929313,7553.087294578552,0.0009855095743929313
ix_up_vol_x_core_pce,0.0009853464688494406,7551.837230205536,0.0009853464688494406
ix_log_price_x_cpi,0.0009795661006864896,7507.53565621376,0.0009795661006864896
ix_realized_vol_x_durable_goods_orders,0.0009744030860490703,7467.9655685424805,0.0009744030860490703
gpm_vs_industry,0.0009570629023195755,7335.0679033994675,0.0009570629023195755
trade_weighted_usd,0.0009568155140478004,7333.171884059906,0.0009568155140478004
beta_cma,0.0009469264191442578,7257.380436658859,0.0009469264191442578
sp500_member_lag1,0.0009450904366962619,7243.30920279026,0.0009450904366962619
ix_mom_6m_x_nonfarm_payrolls,0.000943091823013201,7227.991539716721,0.000943091823013201
corp_spread_hy,0.0009426570478698071,7224.659360408783,0.0009426570478698071
ix_log_price_x_m2_money_supply,0.0009425475915025874,7223.820471048355,0.0009425475915025874
ix_vol_3m_x_nonfarm_payrolls,0.0009410015871557047,7211.971671104431,0.0009410015871557047
log_market_cap_lag3,0.0009405515039233002,7208.522168397903,0.0009405515039233002
term_spread_10y2y,0.0009405264854370684,7208.330423116684,0.0009405264854370684
dpr,0.0009387027220383046,7194.35283780098,0.0009387027220383046
insider_cluster_buy,0.0009344635372116601,7161.863114833832,0.0009344635372116601
revenue_share_trend,0.0009299945049390933,7127.61180794239,0.0009299945049390933
dsri,0.0009279431814418899,7111.890169262886,0.0009279431814418899
sale_invcap,0.000927435058515007,7107.9958419799805,0.000927435058515007
retail_sales,0.000922911561266254,7073.327107667923,0.000922911561266254
beneish_m_score,0.0009210679423966113,7059.197347164154,0.0009210679423966113
beta_mkt,0.0009209874453320795,7058.580406069756,0.0009209874453320795
rd_intensity,0.0009187005725154288,7041.0534834861755,0.0009187005725154288
ix_vol_6m_x_cpi,0.0009172560832682202,7029.982709884644,0.0009172560832682202
breakeven_10y,0.000915610471787733,7017.37050652504,0.000915610471787733
ix_up_vol_x_pce_deflator,0.0009104374357321943,6977.7236132621765,0.0009104374357321943
ix_up_vol_x_cpi,0.0009084794602674405,6962.717407345772,0.0009084794602674405
ix_mom_3m_x_case_shiller_hpi,0.0009044065371713559,6931.501938223839,0.0009044065371713559
ffi48,0.0008970923545000496,6875.444988965988,0.0008970923545000496
log_market_cap_lag1,0.0008966575424621982,6872.112526893616,0.0008966575424621982
lty,0.0008911742477551451,6830.087766647339,0.0008911742477551451
durable_goods_orders_yoy,0.0008904873830963994,6824.823536992073,0.0008904873830963994
sale_equity,0.000884174682647516,6776.442091703415,0.000884174682647516
